cand_id,cand_name,spe_id,spe_nam,ele_type,can_office_state,can_office_dis,can_office,cand_pty_aff,exp_amo,exp_date,agg_amo,sup_opp,pur,pay,file_num,amndt_ind,tran_id,image_num,receipt_dat,fec_election_yr,prev_file_num,dissem_dt
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","737.33","","35766.74","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S413781","202108269466564398","26-AUG-21","2022","","12-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","792.54","","33923.43","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S341900","202108269466564399","26-AUG-21","2022","","05-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","799.4","","39276.27","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536400","N","SE-S414012","202108269466564416","26-AUG-21","2022","","19-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","976.03","","57386.91","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536400","N","SE-S414959","202108269466564404","26-AUG-21","2022","","26-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1403.81","","39276.27","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S413996","202108269466564397","26-AUG-21","2022","","19-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1952.04","","57386.91","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536400","N","SE-S414963","202108269466564408","26-AUG-21","2022","","26-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","2928.06","","57386.91","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536400","N","SE-S414951","202108269466564415","26-AUG-21","2022","","26-AUG-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","5008.5","","12521.25","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1522151","N","SE-S224406","202107019450940903","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","391.7","","20355.2","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1523532","N","SE-S225737","202107089450994973","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","565.79","","20355.2","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1523532","N","SE-S225745","202107089450994975","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","783.39","","20355.2","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1523532","N","SE-S225741","202107089450994974","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1175.09","","20355.2","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1523532","N","SE-S225729","202107089450994976","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1784.4","","20355.2","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1523532","N","SE-S225749","202107089450994977","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","3133.58","","20355.2","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1523532","N","SE-S225733","202107089450994972","08-JUL-21","2022","","07-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","626.06","","12521.25","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1522151","N","SE-S224410","202107019450940904","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","904.31","","12521.25","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1522151","N","SE-S224418","202107019450940906","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1252.13","","12521.25","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1522151","N","SE-S224414","202107019450940905","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1878.19","","12521.25","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1522151","N","SE-S224402","202107019450940907","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","2852.06","","12521.25","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1522151","N","SE-S224422","202107019450940908","01-JUL-21","2022","","01-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","585.34","","69093.67","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536944","N","SE-S421524","202109029466600419","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","845.49","","69093.67","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536944","N","SE-S421532","202109029466600421","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1170.68","","69093.67","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536944","N","SE-S421528","202109029466600420","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1756.01","","69093.67","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536944","N","SE-S421516","202109029466600422","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","2666.54","","69093.67","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536944","N","SE-S421536","202109029466600423","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","4682.7","","69093.67","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536944","N","SE-S421520","202109029466600418","02-SEP-21","2022","","02-SEP-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","328.3","","24900.97","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1531684","N","SE-S237006","202107299452267866","29-JUL-21","2022","","15-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","405.4","","31942.09","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1531684","N","SE-S321565","202107299452267862","29-JUL-21","2022","","29-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","448.06","","27888.06","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1531684","N","SE-S276951","202107299452267870","29-JUL-21","2022","","22-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","454.58","","24900.97","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1531684","N","SE-S237002","202107299452267863","29-JUL-21","2022","","15-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","608.1","","31942.09","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1531684","N","SE-S321553","202107299452267868","29-JUL-21","2022","","29-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","680.39","","27888.06","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1531684","N","SE-S276971","202107299452267873","29-JUL-21","2022","","22-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","681.86","","24900.97","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1531684","N","SE-S236990","202107299452267869","29-JUL-21","2022","","15-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","923.43","","31942.09","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1531684","N","SE-S321573","202107299452267871","29-JUL-21","2022","","29-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1035.43","","24900.97","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1531684","N","SE-S237010","202107299452267872","29-JUL-21","2022","","15-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1194.84","","27888.06","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1531684","N","SE-S276955","202107299452267858","29-JUL-21","2022","","22-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","1621.61","","31942.09","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1531684","N","SE-S321557","202107299452267856","29-JUL-21","2022","","29-JUL-21"
"H2CA00120","Brownley, Julia","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","CA","26","H","DEMOCRATIC PARTY","202.7","","31942.09","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1531684","N","SE-S321561","202107299452267859","29-JUL-21","2022","","29-JUL-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","292.8","","31942.23","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1531684","N","SE-S321567","202107299452267865","29-JUL-21","2022","","29-JUL-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","298.71","","27888.15","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1531684","N","SE-S276961","202107299452267864","29-JUL-21","2022","","22-JUL-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","92.18","","35766.97","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536400","N","SE-S413783","202108269466564402","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","99.08","","33923.6","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536400","N","SE-S341902","202108269466564403","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","133.14","","35766.97","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536400","N","SE-S413791","202108269466564410","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","143.1","","33923.6","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536400","N","SE-S341910","202108269466564411","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","175.48","","39276.56","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536400","N","SE-S413998","202108269466564401","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","184.34","","35766.97","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536400","N","SE-S413787","202108269466564406","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","198.14","","33923.6","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536400","N","SE-S341906","202108269466564407","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","253.48","","39276.56","S","Phonebank Long Distance(Estimate)","Ridge Innovative","1536400","N","SE-S414006","202108269466564409","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","276.5","","35766.97","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536400","N","SE-S413775","202108269466564413","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","297.2","","33923.6","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536400","N","SE-S341894","202108269466564414","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","350.96","","39276.56","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536400","N","SE-S414002","202108269466564405","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","419.88","","35766.97","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536400","N","SE-S413795","202108269466564417","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","451.31","","33923.6","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536400","N","SE-S341914","202108269466564418","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","526.44","","39276.56","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536400","N","SE-S413990","202108269466564412","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","737.33","","35766.97","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S413779","202108269466564398","26-AUG-21","2022","","12-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","792.54","","33923.6","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S341898","202108269466564399","26-AUG-21","2022","","05-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","799.4","","39276.56","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536400","N","SE-S414010","202108269466564416","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","976.03","","57387.23","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1536400","N","SE-S414957","202108269466564404","26-AUG-21","2022","","26-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","1403.83","","39276.56","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S413994","202108269466564397","26-AUG-21","2022","","19-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","1952.05","","57387.23","S","Phonebank Payroll Services(Estimate)","LAV Services LLC","1536400","N","SE-S414961","202108269466564408","26-AUG-21","2022","","26-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","2928.08","","57387.23","S","Caging and Database Services(Estimate)","Standard Data Services LLC","1536400","N","SE-S414949","202108269466564415","26-AUG-21","2022","","26-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","4446.33","","57387.23","S","PHONEBANK IT/TECH SUPPORT(Estimate)","Wired4Data","1536400","N","SE-S414965","202108269466564419","26-AUG-21","2022","","26-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","7808.18","","57387.23","S","Leads / Phone Lists(Estimate)","Cloud Data Services","1536400","N","SE-S414953","202108269466564400","26-AUG-21","2022","","26-AUG-21"
"H6FL18097","Mast, Brian","C00712885","AMERICAN VETERANS INITIATIVE DBA NATIONAL ALLIANCE FOR AMERICAN VETERANS","P","FL","18","H","REPUBLICAN PARTY","626.06","","12521.25","S","PAYMENT PROCESSING(Estimate)","EYP Consultants LLC","1522151","N","SE-S224408","202107019450940904","01-JUL-21","2022","","01-JUL-21"
